Ссылка;H1;City;Area;Type;Number of Bedrooms;Square;Price in AED;Address;To the sea;To the center;Due date;Description;Rent;categoriya po komnatam;Type;Location;Peculiarities;Internal infrastructure;External infrastructure;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o342492/;Квартира в Джумейра Вилладж Серкл, Дубай, ОАЭ 36.2м2;Дубай;Джумейра Вилладж Серкл;Квартиры и апартаменты;;36.2 м2;;;;;;;;;Продажа;;"Балкон
	

	
	 ,Встроенная кухонная техника
	

	
	 ,Полностью меблирована,Встроенные шкафы
	
";"Собственный гараж
	
";"Бассейн
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o363690/;Квартира в Dubai Sports City, Дубай, ОАЭ 2 спальни, 116.5м2;Дубай;Dubai Sports City;Квартиры и апартаменты;2;116.5 м2;1667250;;;;;;;2 комнатные;Продажа;;"Балкон
	

	
	 ,Встроенные шкафы
	

	
	 ,Новый жилой комплекс
	
";"Фитнес-зал
	
";"Бассейн
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o375774/;Квартира в Бизнес-Бэй, Дубай, ОАЭ 38.9м2;Дубай;Бизнес-Бэй;Квартиры и апартаменты;;38.9 м2;1150000;;;;;;;;Продажа;"Вид на море
	
";"Балкон
	

	
	 ,Центральное кондиционирование 
	

	
	 ,Полностью меблирована,Встроенные шкафы
	
";"Кладовая
	

	
	 ,Фитнес-зал
	

	
	 ,Крытая парковка
	
";"Бассейн
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o8220/;Вилла в Дубай Хилс Эстейт, Дубай, ОАЭ 3 спальни, 272.4м2;Дубай;Дубай Хилс Эстейт;Виллы и дома;3;272.4 м2;3850000;;;;;;;3 комнатные;Продажа;"Вид на жилой комплекс
	
";"Балкон,Терраса
	

	
	 ,Центральное кондиционирование 
	

	
	 ,Полностью оборудованная кухня
	

	
	 ,Без мебели,Встроенные шкафы
	

	
	 ,Улучшенный интерьер
	
";"Комната для водителей
	

	
	 ,Крытая парковка
	
";"Бассейн
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o286746/;Квартира в ELYSEE HEIGHTS в Джумейра Вилладж Серкл, Дубай, ОАЭ 1 комната, 48м2;Дубай;Джумейра Вилладж Серкл;Квартиры и апартаменты;;48 м2;649000;3636+PQ2 JVC - Jumeirah Village - Dubai - UAE;8 км;18 км;2025;;;;Продажа;"Близко к пляжу,Рядом с общественным транспортом,Близко к торговым центрам,Близко к аэропорту
	

	
	 ,Вид на улицу,Красивый вид
	
";"Балкон
	
";"Фитнес-зал
	
";"Бассейн
	

	
	 ,Баскетбольная площадка,Беговая дорожка,Волейбольная площадка,Спортивная площадка,Теннисный корт,Футбольное поле
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o286732/;Квартира в AZIZI GRAND в Dubai Sports City, Дубай, ОАЭ 2 спальни, 108м2;Дубай;Dubai Sports City;Квартиры и апартаменты;2;108 м2;1621000;26P3+RRC - Dubai Sports City - Dubai - ОАЭ;12.9 км;23.5 км;IV квартал, 2025;;;2 комнатные;Продажа;"Близко к торговым центрам,Близко к аэропорту
	

	
	 ,Вид на улицу,Красивый вид
	
";"Балкон
	
";"СПА-центр
	

	
	 ,Фитнес-зал,Зал для пилатес и йоги
	
";"Бассейн
	

	
	 ,Беговая дорожка,Спортивная площадка
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o286674/;Квартира в AZIZI PEARL в Al Furjan, Дубай, ОАЭ 1 спальня, 51м2;Дубай;Al Furjan;Квартиры и апартаменты;1;51 м2;799000;249H+6G8 - Dubai - UAE;4.3 км;25 км;I квартал, 2024;;;;Продажа;"Близко к пляжу,Рядом с общественным транспортом,Близко к торговым центрам,Близко к аэропорту
	

	
	 ,Вид на бассейн
	
";"Балкон
	
";"Турецкая баня (Хамам),Сауна
	

	
	 ,Фитнес-зал
	
";"Бассейн
	

	
	 ,Спортивная площадка
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o6644/;Дуплекс в DORCHESTER COLLECTION в Дубай, ОАЭ 4 спальни, 717м2;Дубай;Бизнес-Бэй;Дуплексы;4;717 м2;;Marasi Dr - Business Bay - Dubai - UAE;5 км;;IV квартал, 2021;;;4 комнатные;Продажа;"Центр города,Рядом с ресторанами
	

	
	 ,Вид на город,Панорамный вид
	
";"Система ""Умный Дом""
	

	
	 ,Балкон,Терраса
	

	
	 ,Интернет
	

	
	 ,Кондиционеры,Вся бытовая техника
	

	
	 ,Полностью меблирована
	

	
	 ,Подсобные помещения
	

	
	 ,Обслуживающая компания,Услуги по аренде,Доступна ипотека,Рассрочка
	
";"Ресторан,Кафе
	

	
	 ,СПА-центр,Салон красоты
	

	
	 ,Фитнес-зал
	

	
	 ,Стоянка для яхт
	
";"Бассейн
	

	
	 ,Супермаркет
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o6658/;Квартира в DORCHESTER COLLECTION в Дубай, ОАЭ 3 спальни, 605м2;Дубай;Бизнес-Бэй;Квартиры и апартаменты;3;605 м2;;Marasi Dr - Business Bay - Dubai - UAE;5 км;;IV квартал, 2021;;;3 комнатные;Продажа;"Центр города,Рядом с ресторанами
	

	
	 ,Вид на город,Панорамный вид
	
";"Система ""Умный Дом""
	

	
	 ,Балкон,Терраса
	

	
	 ,Интернет,Спутниковое телевидение
	

	
	 ,Кондиционеры,Вся бытовая техника
	

	
	 ,Полностью меблирована
	

	
	 ,Подсобные помещения
	

	
	 ,Обслуживающая компания,Услуги по аренде,Доступна ипотека,Рассрочка
	
";"Ресторан,Кафе
	

	
	 ,СПА-центр,Салон красоты
	

	
	 ,Фитнес-зал
	

	
	 ,Стоянка для яхт
	
";"Бассейн
	

	
	 ,Супермаркет
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o292951/;Квартира в Пальма Джумейра, Дубай, ОАЭ 4 спальни, 606.8м2;Дубай;Пальма Джумейра;Квартиры и апартаменты;4;606.8 м2;52223800;;;;;;;4 комнатные;Продажа;"На территории комплекса
	

	
	 ,Вид на море
	
";"Балкон
	

	
	 ,Встроенная кухонная техника
	

	
	 ,Без мебели,Встроенные шкафы
	
";"Комната персонала
	

	
	 ,Фитнес-зал
	

	
	 ,Крытая парковка
	
";"Бассейн,Общая зона с бассейном
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o7530/;Квартира в MIRACLZ TOWER в Arjan, Дубай, ОАЭ 3 комнаты, 110м2;Дубай;Arjan;Квартиры и апартаменты;2;110 м2;;;10 км;16.5 км;I квартал, 2021;;;2 комнатные;Продажа;"Близко к торговым центрам,Близко к центру города,Близко к аэропорту,Престижный район,Экологически чистый район
	

	
	 ,Панорамный вид,Красивый вид
	
";"Смежно-раздельные комнаты
	

	
	 ,Несколько санузлов
	

	
	 ,2 балкона
	

	
	 ,Телевизор,Wi Fi интернет,Поддержка кабельного ТВ
	

	
	 ,Центральное кондиционирование 
	

	
	 ,Барбекю на террасе
	

	
	 ,Встроенный кухонный гарнитур,Полностью оборудованная кухня,Встроенная кухонная техника
	

	
	 ,С мебелью,Мебель в ванной,Полностью меблирована,Мебель для спальни
	

	
	 ,Сауна
	

	
	 ,Евроремонт,Дизайнерский ремонт
	

	
	 ,Элитная недвижимость
	

	
	 ,Высокая степень готовности
	

	
	 ,Обслуживающая компания,Рассрочка
	
";"Детская игровая комната
	

	
	 ,Лобби-бар,Ресторан
	

	
	 ,Аптеки
	

	
	 ,Ресепшн
	

	
	 ,Туалеты
	

	
	 ,Сауна,СПА-центр
	

	
	 ,Фитнес-зал
	

	
	 ,Шоппинг центр
	

	
	 ,Лифт
	

	
	 ,Охраняемая автостоянка,Крытая парковка
	
";"Беседка с местом для барбекю
	

	
	 ,Видеонаблюдение,Охрана
	

	
	 ,Детская площадка
	

	
	 ,Гостевая парковка,Парковка
	

	
	 ,Консьерж
	

	
	 ,Бассейн
	

	
	 ,Беговая дорожка,Теннисный корт
	

	
	 ,Магазин,Супермаркет
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o7529/;Квартира в MIRACLZ TOWER в Arjan, Дубай, ОАЭ 2 комнаты, 70м2;Дубай;Arjan;Квартиры и апартаменты;1;70 м2;;;10 км;16.5 км;I квартал, 2021;;;;Продажа;"Близко к торговым центрам,Близко к центру города,Близко к аэропорту,Престижный район,Экологически чистый район
	

	
	 ,Панорамный вид,Красивый вид
	
";"Несколько санузлов
	

	
	 ,Балкон
	

	
	 ,Центральное кондиционирование 
	

	
	 ,Встроенный кухонный гарнитур,Полностью оборудованная кухня,Встроенная кухонная техника
	

	
	 ,С мебелью,Мебель в ванной,Мебель для спальни
	

	
	 ,Сауна,Джакузи
	

	
	 ,Евроремонт
	

	
	 ,Кухня совмещенная с гостиной
	

	
	 ,Элитная недвижимость
	

	
	 ,Обслуживающая компания
	
";"Детская игровая комната
	

	
	 ,Медицинские учреждения
	

	
	 ,Ресепшн
	

	
	 ,Туалеты
	

	
	 ,Фитнес-зал
	

	
	 ,Крытая парковка
	
";"Беседка с местом для барбекю
	

	
	 ,Детская площадка,Детский бассейн
	

	
	 ,Гостевая парковка,Парковка
	

	
	 ,Консьерж
	

	
	 ,Бассейн
	

	
	 ,Беговая дорожка,Теннисный корт
	

	
	 ,Магазин,Супермаркет
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o8238/;Таунхаус в Dubai Land, Дубай, ОАЭ 5 комнат, 180м2;Дубай;Dubai Land;Таунхаусы;3;180 м2;;;;;II квартал, 2024;;;3 комнатные;Продажа;"Рядом с общественным транспортом,Близко к природе,Близко к торговым центрам,Близко к школе,Близко от детского сада,Престижный район,Экологически чистый район,Близко гимназия,У озера,На территории комплекса,Рядом с ресторанами,Возле больницы,Рядом с мечетью
	

	
	 ,Вид на парк/сад,Красивый вид,Вид на жилой комплекс
	
";"Сигнализация
	

	
	 ,Точечное освещение
	

	
	 ,Смежно-раздельные комнаты
	

	
	 ,Душевая кабина,Оборудованные ванные комнаты,Тропический душ,Встроенная сантехника,Биде
	

	
	 ,Несколько санузлов
	

	
	 ,Терраса
	

	
	 ,Wi Fi интернет,Спутниковое телевидение,Английские ТВ-каналы,Поддержка кабельного ТВ
	

	
	 ,Центральное кондиционирование 
	

	
	 ,Барбекю на террасе,Гриль
	

	
	 ,Встроенный кухонный гарнитур
	

	
	 ,Встроенные шкафы,Мебель частично
	

	
	 ,Частная сауна,Сауна,Джакузи
	

	
	 ,Дизайнерский ремонт
	

	
	 ,Кухня совмещенная с гостиной,Отдельный вход
	

	
	 ,Элитная недвижимость
	

	
	 ,Новое строительство
	

	
	 ,Обслуживающая компания,Доступна ипотека,Рассрочка
	
";"Детская игровая комната,Детский сад
	

	
	 ,Ресторан
	

	
	 ,Медицинские учреждения,Аптеки
	

	
	 ,Wi-fi в местах общего пользования
	

	
	 ,Химчистка
	

	
	 ,Кинотеатр,Зона отдыха
	

	
	 ,Подогреваемый крытый бассейн с джакузи,Паровая баня,Турецкая баня (Хамам),Сауна,СПА-центр,Массажные комнаты,Парикмахерская,Салон красоты
	

	
	 ,Фитнес-зал,Гольф-поле,Собственный тренажерный зал
	

	
	 ,Шоппинг центр,Мини-маркет
	

	
	 ,Гараж,Собственный гараж,Охраняемая автостоянка
	
";"Беседка с местом для барбекю,Летняя кухня и место для барбекю около бассейна,Площадка для барбекю
	

	
	 ,Видеонаблюдение,Закрытый двор,Охрана,Огороженная территория
	

	
	 ,Детская площадка,Детский бассейн,Детский клуб,Школа
	

	
	 ,Ландшафтный дизайн,Благоустроенная зеленая территория,Транспортная доступность,Удобный выезд загород,Отсутствие промышленных предприятий,Социальная и коммерческая инфраструктура,Задний двор,Общий сад
	

	
	 ,Можно с животными,Площадка для выгула собак
	

	
	 ,Горничная,Консьерж,Садовник,Служба уборки жилых помещений
	

	
	 ,Беседка,Зеленый сад,Парк,Пешеходные дорожки,Сад,Скамейки,Развитая инфраструктура
	

	
	 ,Бассейн,Общая зона с бассейном
	

	
	 ,Мини-гольф,Спортивная площадка
	

	
	 ,Магазин,Супермаркет
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o286661/;Квартира в Дубай, ОАЭ 2 комнаты, 70м2;Дубай;;Квартиры и апартаменты;1;70 м2;952111;;;;2023;;;;Продажа;"Рядом с общественным транспортом,Близко к природе,Близко к торговым центрам,Близко к центру города,Близко к аэропорту,Близко к школе,Близко от детского сада
	

	
	 ,Панорамный вид
	
";"Видео домофон,Домофон,Прямая связь со службой безопасности,Пожарная лестница
	

	
	 ,Стены со звуко и теплоизоляцией
	

	
	 ,Оборудованные ванные комнаты
	

	
	 ,Балкон
	

	
	 ,Телевизор,Телефон,Wi Fi интернет,Интернет
	

	
	 ,Кондиционеры,Вся бытовая техника
	

	
	 ,Полностью оборудованная кухня
	

	
	 ,Дизайнерский ремонт
	

	
	 ,ВНЖ при покупке,Все используемые материалы высокого качества и имеют гос.сертификаты
	

	
	 ,Новый жилой комплекс
	

	
	 ,Доступна ипотека,Рассрочка
	
";"Можно с детьми,Детский сад
	

	
	 ,Ресторан,Кафе,Бар
	

	
	 ,Медицинские учреждения
	

	
	 ,Зона отдыха
	

	
	 ,Фитнес-зал,Собственный тренажерный зал
	

	
	 ,Лифт
	

	
	 ,Открытая парковка
	
";"Беседка с местом для барбекю,Площадка для барбекю
	

	
	 ,Видеонаблюдение,Охрана
	

	
	 ,Детская площадка,Школа
	

	
	 ,Ландшафтный дизайн
	

	
	 ,Парковка
	

	
	 ,Пешеходные дорожки,Скамейки,Развитая инфраструктура
	

	
	 ,Бассейн
	

	
	 ,Спортивная площадка
	

	
	 ,Магазин,Супермаркет
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o7232/;Квартира в International City, Дубай, ОАЭ 3 комнаты, 87м2;Дубай;International City;Квартиры и апартаменты;2;87 м2;;;;;II квартал, 2024;;;2 комнатные;Продажа;"Рядом с общественным транспортом,Близко к торговым центрам,Близко к центру города,Близко к аэропорту,Близко к школе
	

	
	 ,Вид на город,Вид на парк/сад,Красивый вид
	
";"LED освещение
	

	
	 ,Смежно-раздельные комнаты
	

	
	 ,Оборудованные ванные комнаты,Встроенная сантехника,Биде
	

	
	 ,Несколько санузлов
	

	
	 ,Балкон
	

	
	 ,Wi Fi интернет
	

	
	 ,Полностью оборудованная кухня,Встроенная кухонная техника
	

	
	 ,Мебель частично
	

	
	 ,Сауна
	

	
	 ,Дизайнерский ремонт
	

	
	 ,Кухня совмещенная с гостиной
	

	
	 ,Новостройка комфорт-класса,Новый жилой комплекс
	

	
	 ,Новое строительство
	

	
	 ,Обслуживающая компания,Услуги по аренде,Рассрочка
	

	
	 ,Малоэтажные дома
	
";"Детская игровая комната
	

	
	 ,Ресторан,Кафе
	

	
	 ,Медицинские учреждения,Аптеки
	

	
	 ,Wi-fi в местах общего пользования
	

	
	 ,Ресепшн
	

	
	 ,Зона отдыха
	

	
	 ,Крытый бассейн,Сауна,СПА-центр
	

	
	 ,Собственный тренажерный зал
	

	
	 ,Шоппинг центр,Мини-маркет
	

	
	 ,Лифт
	

	
	 ,Подземная парковка
	
";"Беседка с местом для барбекю,Площадка для барбекю
	

	
	 ,Охрана
	

	
	 ,Детская площадка,Школа
	

	
	 ,Ландшафтный дизайн,Благоустроенная зеленая территория,Социальная и коммерческая инфраструктура
	

	
	 ,Можно с животными
	

	
	 ,Гостевая парковка,Парковка
	

	
	 ,Консьерж
	

	
	 ,Беседка,Зеленый сад
	

	
	 ,Бассейн
	

	
	 ,Беговая дорожка,Спортивная площадка
	

	
	 ,Магазин,Супермаркет
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o286939/;Вилла в Dubai Land, Дубай, ОАЭ 4 спальни, 278.7м2;Дубай;Dubai Land;Виллы и дома;4;278.7 м2;1350000;;;;;;;4 комнатные;Продажа;;"Джакузи
	
";"Ресепшн
	

	
	 ,Кладовая
	
";"Видеонаблюдение
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

https://emirates.estate/ru/property/o286738/;Квартира в CENTURION ONYX в Meydan, Дубай, ОАЭ 1 спальня, 59м2;Дубай;Meydan;Квартиры и апартаменты;1;59 м2;940000;5874+W43 - Nad Al Sheba 1 - Dubai - UAE;8 км;5.5 км;2021;;;;Продажа;"Близко к пляжу,Рядом с общественным транспортом,Близко к природе,Близко к торговым центрам,Близко к центру города,Близко к аэропорту,Близко к школе,Близко от детского сада
	

	
	 ,Вид на город,Панорамный вид,Красивый вид
	
";"Балкон
	
";;"Видеонаблюдение
	

	
	 ,Бассейн
	
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
